cap_est_ah,energy_wh,v_mean,v_min,v_max,v_std,i_mean,temp_mean,temp_max,temp_rise,discharge_time_s,time_to_3_5V_s,battery_id,cycle,ambient_temperature,capacity_ah,cap_est_ah_rel,energy_wh_rel,discharge_time_s_rel,time_to_3_5V_s_rel,v_mean_rel,soh,health_status
1.8249715131228217,6.494919251642271,3.5634460120762426,2.079330058633996,4.202901668731174,0.2432726266649588,-1.9781961432676651,31.900827580605675,39.40567993360536,15.413357167898162,3311.828,2118.031,B0007,42,24,1.8060548955557405,0.9563436209478994,0.9590862020105215,0.901829458242474,0.9665857387335995,1.008917730198601,0.9603289961203343,Healthy
1.8294399227099367,6.496589861037459,3.563998342345823,2.075979330452076,4.196154302326916,0.25398073103714824,-1.9670969462670498,31.5372402498617,39.32802757827611,15.610639509571417,3327.391,2113.953,B0007,43,24,1.8132041826994056,0.9586852109254369,0.9593328961352359,0.9060673509889052,0.9647247005134055,1.009074111353252,0.9641304684690136,Healthy
1.825098489521635,6.490092808599982,3.5604902283110547,2.0674349483094465,4.204477224486428,0.24563949813557265,-1.9781214643703728,31.24662583059252,38.6112528181758,15.081358558369,3312.078,2099.578,B0007,44,24,1.8062641938283532,0.9564101606544881,0.958373494931757,0.9018975346536163,0.9581645179691957,1.0080808597543105,0.9604402857608223,Healthy
1.8146291124180662,6.445714456432186,3.5567002097886946,2.037264031192436,4.20211656315423,0.2475333619682181,-1.9780364457328714,30.939399361884792,38.56972695128688,15.481653070217533,3293.172,2070.781,B0007,45,24,1.7958310249900458,0.9509238711774742,0.9518202702367257,0.8967493241373902,0.9450227039361095,1.0070077925962755,0.9548926833144621,Healthy
1.804707781065092,6.413423005003339,3.558412726344602,2.1632674190148338,4.202901194454151,0.2400672453777982,-1.977935781469453,30.884857004354572,38.34572083526661,15.354788360354021,3275.328,2052.093,B0007,46,24,1.7858852600390451,0.945724775255976,0.9470518837012858,0.8918903022156965,0.9364942384483741,1.0074926570535054,0.9496042469028412,Healthy
1.7990996758849915,6.389460033260348,3.556136820956993,2.106631526845483,4.201790697233378,0.24388204900430188,-1.9780170042003,30.920682316695828,38.48254063494672,15.507256647043715,3265.016,2033.281,B0007,47,24,1.780326860450275,0.9427859482244151,0.943513340007758,0.8890822864088985,0.9279091842555619,1.006848280433225,0.9466486931651035,Healthy
1.8340789938432065,6.538294894705058,3.568999942180493,2.1809272860788376,4.191916354433964,0.23813328081442833,-1.9779140108313502,33.880577817079796,41.0499421893331,14.580852214023935,3328.937,2183.641,B0007,48,24,1.8150756899575575,0.9611162330282611,0.9654913595117997,0.9064883355154092,0.9965275527666857,1.0104902132769114,0.9651256002841514,Healthy
1.8345391574412497,6.5435125072078115,3.571059290544873,2.1773498094527195,4.20342192245769,0.23819384516409414,-1.978162017642311,33.038339318294426,40.361944885615415,14.975589339732917,3329.266,2183.344,B0007,49,24,1.815702515484584,0.9613573735164368,0.9662618294691533,0.9065779240724725,0.9963920136908158,1.0110732761521273,0.9654589006343197,Healthy
1.8191365349318496,6.48050637006177,3.5666921284622095,2.180136101967249,4.202807443974011,0.23794253941668367,-1.9779553399945098,32.27329169539202,39.6676965288026,15.140404352891924,3301.579,2127.485,B0007,50,24,1.800243217805667,0.9532859051801844,0.9569578928938878,0.8990385976912839,0.9709001711351969,1.0098368024575861,0.957238767427266,Healthy
1.809252781234285,6.439004524972152,3.563327431073248,2.128629519907685,4.203276539809248,0.24139899859823624,-1.9779914337720734,31.937919783481355,39.481181404811096,15.432178440795141,3283.563,2099.406,B0007,51,24,1.7904476205609308,0.9481065011556735,0.950829433795129,0.8941327391987243,0.9580860239589275,1.0088841563838216,0.9520301793098256,Healthy
1.7991194195783524,6.3989887778169585,3.5590146214829015,2.155901281560187,4.202580870413733,0.24311872055137518,-1.9721889844228178,31.688686599521045,39.4190511430692,15.694278923322276,3275.125,2062.422,B0007,52,24,1.780343032300132,0.9427962945531462,0.9449204225399107,0.8918350241698489,0.9412079863091842,1.0076630714991552,0.9466572921818757,Healthy
1.7940834677706279,6.376706981454849,3.5566945836342914,2.067103728219671,4.203244171517053,0.2491532035391863,-1.9723254573804139,31.779120691032947,39.72196117128354,15.978715401615254,3265.656,2052.234,B0007,53,24,1.775328769596812,0.9401572942443264,0.9416301332200699,0.8892565620214228,0.936558585282373,1.0070061996643465,0.9439910709723144,Healthy
1.789027000920329,6.3589406806432835,3.555013984911923,2.061983186454309,4.202697222668131,0.25168558375257616,-1.9668382736785281,32.133873372089305,40.041366724781085,15.969687090342056,3266.093,2042.671,B0007,54,24,1.770262973473285,0.9375075433950416,0.9390066342497274,0.8893755595880996,0.932194409583571,1.0065303720967054,0.941297448027725,Healthy
1.7788671327244494,6.321378819156251,3.5526373754067415,2.143037413381466,4.202581421564202,0.24879749783017185,-1.960929600351624,31.889431533099835,39.66314441864834,15.805766866339663,3257.594,2015.063,B0007,55,24,1.760081061854204,0.9321834465152088,0.933459981292505,0.8870612339149055,0.9195952082144895,1.0058574831405067,0.9358834459462825,Healthy
1.7737871275428299,6.293711193178111,3.547186025484395,1.992905798820928,4.201275185814673,0.25950895046183814,-1.9607588424014128,31.817363280281278,39.84751541049116,16.10474929328972,3248.593,1996.156,B0007,56,24,1.749647593537689,0.9295213608251638,0.9293743818739575,0.8846102108081377,0.9109667997718197,1.0043140435678197,0.9303356842591334,Healthy
1.7684665684940026,6.273965555329873,3.546814755244375,2.0335961968180234,4.202508747096239,0.25704256782134943,-1.9607439129501683,31.72316205746117,39.74335777163101,16.155718707640688,3238.766,1976.938,B0007,57,24,1.749650075059311,0.9267332171913403,0.9264585998485916,0.8819342632389559,0.9021964632059327,1.004208925901779,0.9303370037523415,Healthy
1.7638918389524345,6.256891853416403,3.544785017297267,2.0213017345171265,4.202333230196108,0.2594142565928167,-1.9550964299704847,31.957150654392294,40.07246786936068,16.35707580092159,3240.14,1968.468,B0007,58,24,1.745028739214683,0.9243359121467513,0.9239373749821993,0.8823084111945939,0.898331089560753,1.0036342466178627,0.9278797125463393,Healthy
1.7583973112979536,6.2402975653535195,3.5465215420964156,2.0789964919635966,4.202490707154508,0.2563684525041301,-1.955058998571939,32.29917704213345,40.24771611400392,16.021446168060397,3230.109,1967.734,B0007,59,24,1.739645745528673,0.9214566033823679,0.9214869437918077,0.8795769132739198,0.897996120935539,1.0041259085240213,0.9250174269450937,Healthy
1.752678792356576,6.212654003577882,3.540832547654255,1.9925354808829656,4.202290557382721,0.26418134804828086,-1.9491545130405277,32.128842946565555,40.27220819224188,16.25359514681121,3229.7810000000027,1948.969,B0007,60,24,1.7285642277717963,0.9184599159976436,0.9174048978654114,0.8794875970225019,0.889432515687393,1.0025151847077363,0.9191250795700842,Healthy
1.7427113344336749,6.180426323113834,3.5429925113583938,2.14041602578448,4.20313824854604,0.2547075170842508,-1.9485230174751031,32.021134355757404,39.89848456781458,16.03032683688317,3212.469,1930.875,B0007,61,24,1.723900324588418,0.9132366482736879,0.912645928206465,0.8747734417037184,0.8811751283513976,1.0031267347832267,0.9166451541408419,Healthy
1.7381370159028733,6.154411684788833,3.5360811169860216,2.006753861515003,4.202703239422359,0.26528123590944064,-1.9431227050969846,31.859048861486652,40.0571305311587,16.37785811404879,3213.219,1902.235,B0007,62,24,1.7139788776485192,0.9108395586119264,0.9088044207602417,0.8749776709371453,0.8681049629207073,1.0011699131282752,0.9113696482836834,Healthy
1.7327570534503467,6.140678337592597,3.5392436935272635,2.121868132176415,4.202907102508285,0.25734393700290453,-1.9430080085541772,32.16100333536097,40.240711749549135,16.398812099568023,3203.578,1902.422,B0007,63,24,1.7139701997004613,0.9080202856888062,0.9067764565480616,0.8723523722178532,0.8681903023388478,1.0020653327683529,0.9113650339803379,Healthy
1.7279079773340082,6.115878226732223,3.5348237062932575,2.011964875882845,4.201457080806326,0.26659502974351257,-1.9425165961920092,32.10276048728767,40.12941739090177,15.890294695716651,3195.125,1883.766,B0007,64,24,1.7036521173638766,0.9054792142375506,0.9031142949086384,0.8700505726043094,0.8596764403879065,1.00081390269967,0.9058786261881039,Healthy
1.722840053752108,6.1030377421829565,3.5366477402090606,2.0744390946376323,4.204304103661928,0.2620403236678221,-1.9370190075205085,32.33880662180898,40.3959693732437,16.295220273569935,3195.312999999994,1893.625,B0007,65,24,1.7040137474382486,0.902823459693356,0.9012181771770412,0.8701017660654868,0.8641756988020536,1.001330341043874,0.9060709148317897,Healthy
1.7124471415465534,6.064798716698818,3.5352062840980913,2.188793384556236,4.20220228055958,0.2558244000787879,-1.9310192096578356,32.21373014824893,40.18751058333668,16.289920303294025,3186.297,1865.735,B0007,66,24,1.6935716157343033,0.8973772402760204,0.8955715293436763,0.8676466583740521,0.8514478037649743,1.0009222218741907,0.9005185465835807,Healthy
1.7065008008929918,6.039746774135338,3.5329852237553396,2.1739523632140685,4.202001482736379,0.25744788349136644,-1.9304738354803441,32.09949526722965,40.14605167557969,16.390921466032214,3176.438,1836.594,B0007,67,24,1.6876577363877656,0.8942611670052186,0.8918721804348937,0.8649619970242439,0.838149001711352,1.0002933735200839,0.8973739744944307,Healthy
1.7019642452986818,6.022223424818159,3.532158560934324,2.1783847786257136,4.202600613133091,0.2578148839312093,-1.9305510314753316,32.11305439113157,40.18846095484838,16.45149125367794,3167.593,1827.734,B0007,68,24,1.6830744356583152,0.8918838663336756,0.8892845574188157,0.8625534535980289,0.8341056474614945,1.0000593206470523,0.894936907603905,Healthy
1.6967667163969746,6.002991420249345,3.5308376380023527,2.191481814157953,4.202328519159183,0.25773287224800195,-1.9247195409983122,32.20371989479744,40.2789498830108,16.48766848766154,3167.719,1818.062,B0007,69,24,1.6779270142025482,0.8891601944439513,0.8864446221549112,0.8625877641092446,0.8296917284654877,0.9996853280113354,0.8921998822281044,Healthy
1.6920549149132214,5.984461587672774,3.5296958440720005,2.1753473356526807,4.202855889678493,0.2594183580173002,-1.9245739020356052,32.23340825772458,40.310727434969614,16.473543890465713,3159.077999999994,1808.875,B0007,70,24,1.6732060275966172,0.8866910593041651,0.8837083746264663,0.8602347710345202,0.8254991443240159,0.9993620521326882,0.8896896039751412,Healthy
1.6862540032445814,5.961354024408987,3.528181937212609,2.1832922624558813,4.202212609390717,0.2594130837316264,-1.9243785304854075,32.212169716369466,40.31733812871393,16.536965085544367,3148.829,1799.094,B0007,71,24,1.6674367208253988,0.8836511954870621,0.880296146663389,0.8574439104833317,0.8210354820308043,0.9989334199976332,0.886621905095363,Healthy
1.6810736130215198,5.941407590023443,3.5265730179666974,2.192864020990023,4.202335745153063,0.25933738613120466,-1.918402879916178,32.21746401954225,40.332563430145015,16.56228055825075,3149.094,1780.282,B0007,72,24,1.6622662630667526,0.880936504814785,0.8773507135860422,0.8575160714791424,0.8124504278379919,0.9984778870252922,0.8838726306845675,Healthy
1.6762738481047983,5.921143331502816,3.5245022548553444,2.156097212664392,4.201997273379946,0.2621840624926119,-1.9181664471622712,32.23410177209761,40.431258866851486,16.669312317535656,3140.547,1771.188,B0007,73,24,1.6574243065763063,0.8784212740141126,0.8743583483251203,0.8551886751350092,0.808300285225328,0.9978915922951336,0.8812980294212445,Healthy
1.6714008303181835,5.901209904958483,3.5228548406546385,2.138540138129487,4.201599523927098,0.2637441486236623,-1.9180994998619483,32.228343983674435,40.46247985933005,16.708324187378803,3131.625,1752.812,B0007,74,24,1.652538684928734,0.8758676563595443,0.8714148360785859,0.8527591641741623,0.7999142042213349,0.997425160254227,0.8787002101944965,Healthy
1.666072109392837,5.881221535896695,3.5222829121237855,2.1646493163558524,4.20196227209543,0.2626111165077087,-1.9179522150901993,32.1833106060944,40.40103455658551,16.708645468857085,3121.907,1743.047,B0007,75,24,1.6472174627573322,0.8730752356405784,0.8684632106271983,0.8501128979202385,0.7954578436965203,0.9972632302479273,0.8758707702042889,Healthy
1.660577193446603,5.857700586057999,3.5189923820688493,2.1187211383693167,4.202045571197949,0.2661987865007531,-1.9116539768893375,32.17200142078129,40.4426971996319,16.791503421373772,3122.125,1724.359,B0007,76,24,1.6364136810898071,0.8701957233988593,0.8649899390476062,0.8501722605507545,0.786929378208785,0.9963315831560601,0.8701261027367561,Healthy
1.6603636514964892,5.8545818303485,3.5177844279570794,2.1377868706438155,4.204697039833386,0.26640245561413023,-1.9115865510736891,32.03316223587618,40.26214977673693,16.644375373731545,3121.672,1714.75,B0007,77,24,1.6362554312048496,0.8700838205662247,0.8645294012868533,0.8500489060937646,0.7825442099258414,0.9959895753589725,0.8700419569261656,Healthy
1.6652919606006142,5.877606140282795,3.5212226057273495,2.103155697792567,4.203964293328523,0.26786574725596746,-1.9176487188202131,32.506671891788216,40.64566836195685,16.46784874710454,3120.86,1743.297,B0007,78,24,1.641119179218384,0.8726664126450042,0.8679293354682079,0.8498277939103744,0.795571933827724,0.9969630259178541,0.8726281453408773,Healthy
1.6504326976519041,5.818230199108061,3.5172227884430147,2.186737546753024,4.201985395805308,0.26291550609714415,-1.9111337702474194,31.961039485620926,39.95209030011925,16.399065809339323,3103.828,1696.61,B0007,79,24,1.6315700789656966,0.8648796821504171,0.8591614595784998,0.845189884172071,0.7742658300057045,0.9958305584798617,0.867550626444812,Healthy
1.645441229378321,5.793233399239776,3.5125010864221813,2.100774791159369,4.20178017149305,0.2688270257981476,-1.9108556098369367,31.798082670491866,40.16503458324407,17.006670379018253,3095.094,1668.594,B0007,80,24,1.621213282987236,0.862263992640592,0.8554702534342465,0.8428115666724032,0.7614804335424986,0.9944937039661721,0.8620436335458184,Healthy
1.6406679116938254,5.777955862405845,3.5129614635074673,2.1417010068719846,4.202220537976551,0.26590233251265677,-1.9049762303506044,31.95802833708937,40.36674175781141,17.10498240037732,3095.781,1668.437,B0007,81,24,1.6164273214762122,0.8597626210380764,0.8532142631423847,0.8429986406502222,0.7614087849401027,0.9946240504348286,0.8594988063511068,Healthy
1.6399506060890219,5.775744782244187,3.5125204100391962,2.0912297625621297,4.2013887453306085,0.2696531998224168,-1.9051068520548522,32.418131697462755,40.88269125311642,17.176811669258917,3094.328,1677.609,B0007,82,24,1.615823510161921,0.8593867298888221,0.8528877592410392,0.8426029805486632,0.7655945236737022,0.994499175057849,0.859177743289997,Healthy
1.63559707277334,5.764178569796235,3.5151454557578807,2.166300950520593,4.201620573144587,0.26499594992300185,-1.9049079394753692,32.64044972789331,40.85633220225456,16.791506859682805,3086.531,1668.781,B0007,83,24,1.61672418029789,0.8571053387629344,0.8511798096363467,0.8404798134379567,0.7615657729606389,0.9952424037076413,0.8596566543406186,Healthy
1.6297094809012305,5.741287208026009,3.5134431794731813,2.1843637809529235,4.201668680267049,0.26428564911416735,-1.898761620917719,32.56399373078006,40.7780246115985,16.823020590773137,3085.625,1658.875,B0007,84,24,1.6108655863730026,0.8540200517383704,0.8477995075312044,0.840233104523977,0.7570450656018255,0.9947604385762742,0.8565414790287227,Healthy
1.624853061419119,5.717010505796782,3.5097089402574535,2.113995772639173,4.202567159315787,0.26998888308021174,-1.90433828068926,32.28305350922276,40.5829305350897,16.869964065235887,3067.203,1639.796,B0007,85,24,1.6006603374309376,0.8514751321278625,0.8442146361515515,0.8352166899397224,0.7483381631488877,0.993703164201755,0.8511150678516274,Healthy
1.620116469429901,5.691820484562777,3.5042771471756997,2.0287779476202195,4.201472345711643,0.276362889207048,-1.904192698545851,32.06065237439007,40.6345689985191,17.254099622176383,3058.157,1612.203,B0007,86,24,1.5959174487005665,0.848993005967893,0.8404948975593006,0.832753413078949,0.7357458071876782,0.9921652617532881,0.8485931436374987,Degrading
1.6151550239501749,5.682599793314424,3.509207943122176,2.1948906641943635,4.201332830124454,0.2644399053502661,-1.8982712229514884,32.365261126964526,40.75070125010339,17.160640492220555,3058.812,1612.281,B0007,87,24,1.5962179519462243,0.8463930493652292,0.8391333043805926,0.8329317732761419,0.7357814033086137,0.9935613169867705,0.8487529294673445,Degrading
1.61467564794247,5.681874568775446,3.5095064920492853,2.1621122251410005,4.201522880341636,0.2669199043283192,-1.8977934870545978,32.68851871366292,41.0672419235651,17.08517273759385,3058.578,1621.422,B0007,88,24,1.5958065114633972,0.8461418409580254,0.8390262125413035,0.8328680537553127,0.7399529948659441,0.9936458450825721,0.8485341552613064,Degrading
1.6149016459350172,5.675456278164555,3.505203266169396,2.0092802451741245,4.201386492450036,0.27822874636079686,-1.9036436467205253,32.747733642524246,41.40590880756584,17.347017964732068,3049.328,1611.609,B0007,89,24,1.5906507821480704,0.8462602711565054,0.8380784418721235,0.8303492265430471,0.7354747290359384,0.9924274736318595,0.84579271236838,Degrading
1.7130494877529105,6.052662794014573,3.5281182345919744,2.144268362237989,4.233325435700087,0.2745683251139366,-1.9369923426487148,32.50500516961017,41.01558674901627,17.16496648457665,3177.219,1762.063,B0007,90,24,1.6888211161855506,0.8976928890124032,0.8937794522532363,0.8651746677326525,0.8041359954363948,0.9989153838878675,0.8979925754882669,Healthy
1.6501733549982887,5.820623574208184,3.519590928396835,2.0962813773920197,4.203917718634026,0.27095946893810313,-1.9233409193548265,32.91993878980997,41.31851435911838,16.882372629909675,3082.937,1705.672,B0007,91,24,1.6259938279733204,0.864743778279786,0.8595148824534928,0.8395011469513749,0.7784013690815744,0.9965010494537404,0.86458558062544,Healthy
1.639897258870362,5.777657087211659,3.5146260368096875,2.037656085248936,4.202046403451837,0.27527818530823556,-1.916884219356136,32.948305858317944,41.4002950560853,16.908667212696162,3074.266,1677.672,B0007,92,24,1.6157433862812898,0.8593587742347784,0.8531701438615832,0.837139984707315,0.7656232743867656,0.9950953407285874,0.8591351392218476,Healthy
1.6297863894765012,5.737608554801757,3.5115494818370454,2.050265845971926,4.201592874087554,0.2742765846996205,-1.910472150518363,32.76906651915661,41.2508092329952,17.021917657527244,3066.0,1649.5,B0007,93,24,1.6056626764846538,0.8540603542991652,0.8472562913013075,0.8348891062493056,0.7527666856816886,0.9942242763573832,0.8537749489291794,Healthy
1.6190861925064264,5.699042299999989,3.510769869032659,2.1421639870693685,4.201214370586727,0.268135375122442,-1.904277326283454,32.59734424608833,40.95362783962595,16.950485385122494,3056.437,1630.797,B0007,94,24,1.5949746921524348,0.8484531078070231,0.8415613224478848,0.8322850473702899,0.744231374786081,0.9940035447458,0.8480918540855138,Degrading
1.6145800916699364,5.678776603227253,3.50804494279531,2.093098662464846,4.201660608337926,0.27185373111158595,-1.904002494100001,32.52349894408369,40.989022190981714,17.10170601830248,3048.219,1612.0,B0007,95,24,1.5904102438871943,0.8460917664056162,0.838568744804376,0.8300472395832199,0.735653166001141,0.9932320369454777,0.8456648115680422,Degrading
1.609509878861528,5.660373505406664,3.507748080950393,2.109503853325003,4.201750207865124,0.2709271196950078,-1.9036546380501311,32.578228834731775,41.02622774121347,17.09023396830254,3039.218,1603.0,B0007,96,24,1.5853517062988178,0.8434348122332892,0.8358512118358924,0.8275962164764521,0.7315459212778095,0.9931479865129071,0.8429750481859675,Degrading
1.6041418463480366,5.640547234492672,3.5066673521067266,2.1295447836320704,4.201226117420626,0.2696597843353944,-1.8977146678452774,32.62728298499839,41.01371342582121,17.030251335150165,3039.047,1593.203,B0007,97,24,1.5799737147242376,0.8406217909809552,0.8329235229556766,0.8275496522112308,0.7270749572162007,0.9928419999795861,0.8401154223447657,Degrading
1.5994014141747523,5.622917883606908,3.5061843921745397,2.138556110583413,4.201796973837129,0.2695403153910377,-1.8973347377958825,32.652115712561326,41.04923314430273,17.047369798941865,3030.375,1584.234,B0007,98,24,1.5752185465278068,0.8381376524413355,0.8303202469902883,0.8251882176615263,0.7229818596691386,0.9927052596341711,0.8375869688012445,Degrading
1.594011315954446,5.601953117940267,3.5051004339266254,2.143779366990932,4.201200470517945,0.2693575081604602,-1.8970045774163773,32.64767456395258,41.05277512550887,17.07912107297858,3021.0,1574.219,B0007,99,24,1.569798484648868,0.8353130680507266,0.8272244398370008,0.8226353522436896,0.7184114090131204,0.9923983587602953,0.8347049730236412,Degrading
1.5892445904713373,5.586120123952893,3.5054479186890566,2.199196544880164,4.201289094579205,0.26588697295785546,-1.8909127399289274,32.69938792310311,41.02092182377061,17.00956582823896,3021.75,1565.031,B0007,100,24,1.5702565375950357,0.8328151509732264,0.8248864267714855,0.8228395814771166,0.7142183685111237,0.9924967420490003,0.8349485323567742,Degrading
1.589426874352607,5.578540228863595,3.500074246846,2.0252901014990434,4.201033482375415,0.2785316768740694,-1.8968789299198896,32.724576765133094,41.34840278359994,17.33407420044244,3012.265,1555.922,B0007,101,24,1.565249873909438,0.8329106735749768,0.8237671252819413,0.8202567624383772,0.7100613804905875,0.9909752954547891,0.8322863517536633,Degrading
1.583927544812024,5.5603795919601176,3.5011647157526498,2.0874226328484515,4.201482697501314,0.27387180614210904,-1.8964710309338209,32.70434030242972,41.23753665797544,17.24038384215491,3002.641,1546.734,B0007,102,24,1.559633933561147,0.8300288484682236,0.8210853958255752,0.8176360929150428,0.705868339988591,0.9912840396901221,0.8293002020135766,Degrading
1.5891867493152227,5.578079281502038,3.500407285435189,2.0863200514042264,4.196165946742788,0.2731798189442516,-1.8967768141795405,32.74051962267582,41.21700308433066,17.14178255444552,3012.0,1546.422,B0007,103,24,1.5649820533392105,0.8327848403517835,0.8236990584997083,0.8201846014425663,0.7057259555048488,0.9910695886014607,0.8321439442000612,Degrading
1.5991652024350445,5.625198761879332,3.507816455272743,2.0588247910323827,4.205246397279064,0.27615748515568417,-1.9031485600103595,33.38712825139849,41.89753189273277,17.124247208947978,3020.11,1603.125,B0007,104,24,1.57497949984227,0.8380138699116695,0.8306570577795825,0.8223930002200229,0.7316029663434113,0.9931673453206107,0.8374598611124846,Degrading
1.5894590316323496,5.582366559755108,3.5025243992110107,2.007722684403967,4.201509838937999,0.2798358907757274,-1.9028574663381215,33.270627344923426,41.90270996402953,17.290986308507996,3002.172000000006,1565.3910000000033,B0007,105,24,1.5652811168780458,0.8329275250212201,0.8243321486517775,0.8175083815677414,0.7143826583000585,0.9916690065856354,0.8323029644982441,Degrading
1.5785921714259843,5.547698747336501,3.505155823274424,2.190682586389996,4.201909525379603,0.2675806948659075,-1.8963219640753084,33.115074143665915,41.48233804274523,17.058698500725008,2992.703,1546.141,B0007,106,24,1.559755497470126,0.8272329416464326,0.8192128516664965,0.8149299194193136,0.7055977181973759,0.9924140411348475,0.8293648408830603,Degrading
1.5740785064333527,5.520039101396358,3.4983646475135717,2.008435320437976,4.199865517000471,0.2804620319343645,-1.908430732943726,32.90572814040102,41.6411622659972,17.44147435097702,2964.468,1527.562,B0007,107,24,1.549897685670499,0.824867636384537,0.8151284306374006,0.807241369544901,0.6971189960068453,0.9904912569504376,0.8241231715778944,Degrading
1.5681056655556247,5.503591612566755,3.500140843862166,2.164636064139996,4.200859733656452,0.2693018983715613,-1.889754408573026,32.953112654161664,41.433877603827945,17.31413201509857,2983.375,1517.672,B0007,108,24,1.543877153134502,0.8217376761461014,0.8126996768711077,0.8123898523667717,0.692605590416429,0.9909941510541612,0.8209218890583924,Degrading
1.5691922181148217,5.5059758007379775,3.49909547013937,2.064742753691984,4.20162098338246,0.2764390932673891,-1.8959167588975123,33.2282109237263,41.8543569979417,17.395264149272798,2975.297,1528.359,B0007,109,24,1.5450187488690073,0.8223070645455042,0.8130517431385118,0.8101901673699414,0.6974827153451226,0.9906981746088782,0.8215289068674249,Degrading
1.5634159057867374,5.488991455065564,3.5010357611640606,2.170172617792397,4.201149059944848,0.2694893163513689,-1.889387844169526,33.361342590516294,41.78271326384125,17.172906989067645,2974.9850000000006,1518.656000000003,B0007,110,24,1.5445940154102908,0.8192800915720393,0.8105437132533874,0.8101052080088359,0.6930546491728479,0.9912475288042052,0.821303064420979,Degrading
1.5584536647054175,5.4654781164711475,3.497212315865497,2.120750718982474,4.200810741834928,0.27297181225456174,-1.8889185963670394,33.12431679486816,41.62744766181303,17.279637297950494,2966.25,1500.266,B0007,111,24,1.5343086721758876,0.8166797180486162,0.8070715656045302,0.8077266182035234,0.6846621791215061,0.9901649975299577,0.8158340649086424,Degrading
1.552956351398517,5.4439860329478975,3.496089957852059,2.13627215665258,4.200373974181371,0.27191513700686615,-1.8885071150010757,32.991553593266204,41.552128441464966,17.408782218344623,2956.359,1480.546,B0007,112,24,1.5287603942958483,0.8137989495129966,0.8038978909272978,0.805033243073089,0.675662749572162,0.9898472245384347,0.8128838931614567,Degrading
1.553176290851119,5.444854673044997,3.495877119417779,2.093857236476905,4.201791474587699,0.27496846524722196,-1.8888180820733198,33.2318318845246,41.839167194182565,17.446848204320535,2956.344,1489.563,B0007,113,24,1.5289260249179843,0.8139142048421776,0.8040261605330254,0.8050291584884205,0.6797777524244153,0.9897869636366882,0.8129719635127368,Degrading
1.553248682481632,5.441706258840348,3.493116071455022,1.9959465760122976,4.20067023466464,0.2822101309265451,-1.8887930414931369,33.509812392094496,42.23998716092915,17.567920135309535,2956.406,1489.984,B0007,114,24,1.529091650133123,0.8139521403790083,0.8035612431868815,0.8050460414383838,0.6799698802053622,0.989005228699744,0.813060030988968,Degrading
1.548071807584479,5.422479941728964,3.492655946458748,2.0305769860653866,4.20021831736756,0.27948843102800136,-1.888168080257056,33.382402850667845,42.04090238497712,17.472376102165672,2947.266,1471.906,B0007,115,24,1.5239059324661248,0.8112392918502848,0.8007221477735945,0.8025571678470209,0.6717197946377638,0.9888749536049971,0.8103026424657472,Degrading
1.5428569191351122,5.402664318678671,3.49208824531703,2.0758803797636745,4.200674971032527,0.2765757672691732,-1.887904907597145,33.17829959346276,41.803429062834496,17.460373458928316,2937.984,1462.187,B0007,116,24,1.5186675419100617,0.8085065230006643,0.7977960312330428,0.8000296268541292,0.6672844266970906,0.9887142204985064,0.8075172463206083,Degrading
1.537954747002992,5.382240335813365,3.490216477408044,2.079354904824249,4.200371214024706,0.2762707856555497,-1.88773036624322,33.01591345323486,41.6886924602386,17.58571664173059,2929.125,1443.766,B0007,117,24,1.5136482266426952,0.805937627533732,0.794780079933685,0.7976172711488901,0.6588778094694809,0.9881842672387143,0.8048483385239611,Degrading
1.5377827764219338,5.382733492511717,3.4905931958620466,2.0585109366080414,4.200965645223048,0.27791427319149475,-1.8878077163294118,33.271000362987586,41.98817160118213,17.62439241755445,2928.454,1452.907,B0007,118,24,1.5136050185229033,0.80584750943216,0.7948529029768197,0.7974345540613843,0.6630494010268111,0.9882909274564498,0.8048253635798406,Degrading
1.538163958178926,5.385380267021216,3.4911419366203664,2.0253107306977376,4.201492773602507,0.2803468724562596,-1.887674933393443,33.61966967517867,42.33252236723314,17.58057793086645,2929.375,1453.234,B0007,119,24,1.5139470614867965,0.8060472609017582,0.7952437446198859,0.7976853475600325,0.6631986309184256,0.9884462923135221,0.8050072372188721,Degrading
1.5581422227597599,5.457356570451242,3.49283645226053,2.0069579017420067,4.192768207316796,0.2810963399437683,-1.901022727285377,33.29697162630193,41.63553796804361,16.673667704381565,2946.031,1480.969,B0007,120,24,1.5339599193158786,0.8165165124775245,0.8058722800668824,0.8022208703759778,0.6758557900741586,0.9889260601752117,0.8156486234335406,Degrading
1.5579854188751778,5.471943730870491,3.5025157522808223,2.19792648712031,4.204602036514753,0.26938637317126457,-1.8951144121477894,33.393130865360554,41.470498076928735,16.518384716361105,2955.438,1508.984,B0007,121,24,1.5391372798653098,0.8164343422114784,0.8080263244425808,0.8047824495744408,0.6886407301768397,0.991666558382085,0.8184015682478002,Degrading
1.5478716099761933,5.421818648796167,3.4929535655988118,2.0299415196572554,4.200995491738166,0.2800473458588181,-1.8941478117057606,33.138207103628474,41.54038193238441,16.944338222208,2937.625,1471.703,B0007,122,24,1.5236247972838737,0.8111343818808763,0.8006244965322534,0.7999318691277287,0.6716271534512265,0.9889592184503854,0.8101531551672106,Degrading
